event_id,event_timestamp,user_id,device_id,ip_address,application_name,authentication_method,authentication_result
900152,2026-06-22T14:43:04Z,1071,5064,198.51.100.34,Slack,Password,Success
900008,2026-06-22T14:46:30Z,1003,5021,192.0.2.190,GitHub Enterprise,MFA Push,Success
900415,2026-06-22T14:46:46Z,1204,5253,192.0.2.191,GitHub Enterprise,SSO,Success
900361,2026-06-22T14:50:57Z,1181,5244,198.51.100.118,Slack,SSO,Success
900355,2026-06-22T14:53:37Z,1178,5246,198.51.100.245,Google Workspace,Password,Success
900018,2026-06-22T14:53:54Z,1009,5035,203.0.113.186,ServiceNow,MFA Push,Success
900138,2026-06-22T14:54:31Z,1066,5060,192.0.2.143,Google Workspace,SSO,Success
900407,2026-06-22T14:57:35Z,1201,,198.51.100.34,VPN Portal,Password,Success
900171,2026-06-22T15:00:42Z,1081,5108,203.0.113.169,Slack,Password,Success
900312,2026-06-22T15:01:57Z,1157,5203,203.0.113.85,Microsoft 365,OAuth,Success
900128,2026-06-22T15:12:22Z,1062,5071,198.51.100.85,VPN Portal,Password,Success
900406,2026-06-22T15:15:30Z,1201,5250,198.51.100.172,Microsoft 365,Password,Success
900301,2026-06-22T15:15:31Z,1150,5199,192.0.2.215,Microsoft 365,MFA Push,Success
900209,2026-06-22T15:15:47Z,1101,5106,198.51.100.221,VPN Portal,MFA Push,Success
900149,2026-06-22T15:18:13Z,1069,5055,203.0.113.144,ServiceNow,SSO,Success
900293,2026-06-22T15:18:55Z,1146,5167,198.51.100.169,Microsoft 365,Password,Success
900242,2026-06-22T15:22:39Z,1119,5158,192.0.2.52,Google Workspace,Passkey,Success
900142,2026-06-22T15:25:13Z,1067,5065,203.0.113.151,ServiceNow,Password,Success
900040,2026-06-22T15:28:39Z,1021,5023,203.0.113.130,Microsoft 365,MFA Push,Success
900256,2026-06-22T15:28:55Z,1126,5155,192.0.2.156,ServiceNow,SSO,Success
900286,2026-06-22T15:29:25Z,1142,5170,192.0.2.88,Internal Admin Portal,Password,Success
900003,2026-06-22T15:33:20Z,1001,5027,192.0.2.218,VPN Portal,Password,Success
900381,2026-06-22T15:36:32Z,1188,5228,198.51.100.147,Microsoft 365,SSO,Success
900191,2026-06-22T15:38:12Z,1094,5123,203.0.113.19,Internal Admin Portal,Password,Success
900405,2026-06-22T15:39:28Z,1200,5260,192.0.2.224,,Passkey,Success
900254,2026-06-22T15:43:01Z,1125,5155,203.0.113.96,Google Workspace,Password,Success
900236,2026-06-22T15:44:44Z,1115,5162,203.0.113.98,Salesforce,Passkey,Success
900035,2026-06-22T15:47:15Z,1015,5036,198.51.100.162,VPN Portal,MFA Push,Success
900019,2026-06-22T15:47:22Z,1009,5028,203.0.113.102,GitHub Enterprise,SSO,Success
900196,2026-06-22T15:53:15Z,1096,5120,203.0.113.127,VPN Portal,SSO,Success
900105,2026-06-22T15:53:31Z,1051,5096,203.0.113.114,Salesforce,OAuth,Success
900140,2026-06-22T15:54:29Z,1066,5092,192.0.2.25,Internal Admin Portal,MFA Push,Success
900273,2026-06-22T15:55:34Z,1137,5177,203.0.113.186,AWS Console,OAuth,Success
900016,2026-06-22T15:55:44Z,1009,5031,203.0.113.145,Workday,Password,Success
900398,2026-06-22T15:56:58Z,1196,5221,203.0.113.189,Workday,MFA Push,Success
900289,2026-06-22T15:57:48Z,1144,5163,203.0.113.148,VPN Portal,Passkey,Success
900423,2026-06-22T16:00:25Z,1212,5254,203.0.113.155,Google Workspace,MFA Push,Success
900390,2026-06-22T16:01:03Z,1192,5216,198.51.100.230,ServiceNow,Passkey,Success
900356,2026-06-22T16:01:07Z,1180,5242,198.51.100.223,Salesforce,Passkey,Success
900323,2026-06-22T16:05:00Z,1160,,203.0.113.207,Salesforce,SSO,Success
900207,2026-06-22T16:11:54Z,1100,,192.0.2.54,GitHub Enterprise,Passkey,Invalid Password
900108,2026-06-22T16:12:53Z,1051,5055,198.51.100.211,Google Workspace,Password,Success
900070,2026-06-22T16:13:33Z,1037,5027,198.51.100.24,Google Workspace,OAuth,MFA Denied
900168,2026-06-22T16:17:53Z,1078,5096,198.51.100.125,ServiceNow,SSO,Success
900296,2026-06-22T16:23:07Z,1147,5205,198.51.100.120,Salesforce,Password,Success
900004,2026-06-22T16:26:35Z,1002,5025,198.51.100.217,GitHub Enterprise,Password,Success
900353,2026-06-22T16:30:55Z,1178,5232,192.0.2.105,Salesforce,OAuth,Success
900221,2026-06-22T16:31:05Z,1106,5119,192.0.2.33,Microsoft 365,Password,Success
900278,2026-06-22T16:33:07Z,1139,,198.51.100.228,Microsoft 365,Passkey,Success
900224,2026-06-22T16:35:10Z,1106,5107,192.0.2.199,Google Workspace,Password,Success
900125,2026-06-22T16:37:32Z,1058,5076,203.0.113.13,Microsoft 365,MFA Push,Success
900102,2026-06-22T16:39:37Z,1050,5079,192.0.2.237,Salesforce,MFA Push,Success
900127,2026-06-22T16:39:38Z,1061,5079,192.0.2.128,Salesforce,MFA Push,Success
900223,2026-06-22T16:45:28Z,1106,5132,203.0.113.120,Google Workspace,Password,Success
900336,2026-06-22T16:45:40Z,1167,,198.51.100.110,Salesforce,MFA Push,Success
900318,2026-06-22T16:47:09Z,1160,5183,203.0.113.34,Google Workspace,SSO,Success
900045,2026-06-22T16:52:13Z,1023,5037,203.0.113.75,ServiceNow,MFA Push,Success
900126,2026-06-22T16:53:01Z,1059,5060,203.0.113.40,AWS Console,MFA Push,Success
900153,2026-06-22T16:54:16Z,1071,,198.51.100.153,Google Workspace,SSO,Success
900388,2026-06-22T16:54:26Z,1189,5229,192.0.2.39,VPN Portal,Password,Success
900134,2026-06-22T16:57:08Z,1064,5084,203.0.113.81,Salesforce,SSO,Success
900107,2026-06-22T17:03:32Z,1051,5057,203.0.113.226,Workday,SSO,Success
900046,2026-06-22T17:06:08Z,1024,5051,192.0.2.180,AWS Console,OAuth,Conditional Access Blocked
900054,2026-06-22T17:06:20Z,1028,5020,203.0.113.174,VPN Portal,MFA Push,Success
900176,2026-06-22T17:10:23Z,1082,5105,203.0.113.123,GitHub Enterprise,MFA Push,Success
900265,2026-06-22T17:13:03Z,1131,5164,203.0.113.77,ServiceNow,Password,Success
900044,2026-06-22T17:13:51Z,1023,5045,203.0.113.36,ServiceNow,SSO,Success
900241,2026-06-22T17:20:43Z,1118,5135,198.51.100.89,Salesforce,Passkey,Success
900310,2026-06-22T17:24:24Z,1154,5184,198.51.100.251,Workday,OAuth,Success
900302,2026-06-22T17:26:49Z,1150,5204,198.51.100.14,Google Workspace,SSO,Success
900199,2026-06-22T17:29:20Z,1097,5098,198.51.100.48,GitHub Enterprise,MFA Push,Success
900421,2026-06-22T17:36:52Z,1210,5257,203.0.113.119,Internal Admin Portal,Password,Success
900085,2026-06-22T17:39:12Z,1045,5074,192.0.2.38,VPN Portal,OAuth,Success
900154,2026-06-22T17:42:19Z,1071,5089,192.0.2.245,Slack,MFA Push,Success
900245,2026-06-22T17:42:33Z,1120,,198.51.100.14,VPN Portal,Password,Success
900163,2026-06-22T17:46:41Z,1077,5053,203.0.113.153,Slack,SSO,Success
900244,2026-06-22T17:47:34Z,1120,5150,192.0.2.178,Slack,SSO,Success
900276,2026-06-22T17:49:12Z,1139,5177,192.0.2.88,Slack,Password,Success
900180,2026-06-22T17:52:09Z,1088,5109,203.0.113.129,Google Workspace,SSO,Success
900420,2026-06-22T17:53:15Z,1209,5258,192.0.2.131,Internal Admin Portal,Password,Success
900086,2026-06-22T17:54:33Z,1045,5057,198.51.100.78,ServiceNow,SSO,Success
900110,2026-06-22T18:03:10Z,1053,5066,198.51.100.132,GitHub Enterprise,Passkey,Success
900426,2026-06-22T18:09:30Z,1212,5252,198.51.100.121,VPN Portal,SSO,Success
900363,2026-06-22T18:14:08Z,1182,5220,198.51.100.177,GitHub Enterprise,Password,Success
900422,2026-06-22T18:19:20Z,1211,5263,192.0.2.55,Google Workspace,Passkey,Success
900146,2026-06-22T18:19:53Z,1068,5073,198.51.100.176,Slack,Passkey,Success
900237,2026-06-22T18:22:56Z,1115,5146,203.0.113.238,Salesforce,SSO,Success
900324,2026-06-22T18:28:26Z,1161,5188,203.0.113.244,Internal Admin Portal,SSO,Success
900034,2026-06-22T18:28:46Z,1015,5021,198.51.100.166,Salesforce,Password,Success
900283,2026-06-22T18:29:36Z,1141,5177,198.51.100.121,Salesforce,MFA Push,Success
900013,2026-06-22T18:34:18Z,1005,,192.0.2.135,AWS Console,SSO,Success
900131,2026-06-22T18:42:41Z,1063,5075,198.51.100.209,Google Workspace,OAuth,Success
900400,2026-06-22T18:48:08Z,1198,5237,192.0.2.176,ServiceNow,MFA Push,Success
900359,2026-06-22T18:48:10Z,1181,5231,203.0.113.149,Workday,Password,Success
900343,2026-06-22T18:53:33Z,1172,5237,203.0.113.171,Internal Admin Portal,MFA Push,Success
900367,2026-06-22T18:59:13Z,1184,5241,192.0.2.47,ServiceNow,SSO,Success
900072,2026-06-22T19:03:27Z,1037,5009,198.51.100.180,GitHub Enterprise,Password,Success
900204,2026-06-22T19:22:55Z,1099,5110,198.51.100.91,Internal Admin Portal,Passkey,Success
900174,2026-06-22T19:23:37Z,1082,5102,198.51.100.91,Slack,Password,MFA Denied
900058,2026-06-22T19:31:24Z,1030,5032,198.51.100.240,,Password,Success
900275,2026-06-22T19:38:24Z,1138,5166,198.51.100.23,Workday,SSO,Success
900282,2026-06-22T19:45:38Z,1141,5177,203.0.113.208,Internal Admin Portal,MFA Push,Success
900117,2026-06-22T19:57:21Z,1056,5067,198.51.100.96,ServiceNow,Password,Success
900143,2026-06-22T19:57:28Z,1067,5090,192.0.2.142,Slack,Password,Success
900011,2026-06-22T20:03:33Z,1004,,198.51.100.36,Salesforce,OAuth,Success
900402,2026-06-22T20:12:16Z,1199,5254,192.0.2.246,Microsoft 365,MFA Push,Success
900392,2026-06-22T20:16:31Z,1192,5226,203.0.113.189,Internal Admin Portal,Password,Success
900010,2026-06-22T20:46:41Z,1004,5030,203.0.113.126,VPN Portal,SSO,Success
900375,2026-06-22T20:48:33Z,1186,5240,203.0.113.88,GitHub Enterprise,Password,Success
900002,2026-06-22T20:56:47Z,1001,5041,203.0.113.172,AWS Console,MFA Push,Success
900396,2026-06-22T20:58:16Z,1196,5226,203.0.113.82,Workday,Password,Success
900416,2026-06-22T22:05:01Z,1206,5254,203.0.113.40,AWS Console,SSO,Success
900187,2026-06-22T22:05:04Z,1092,5121,198.51.100.158,Salesforce,Passkey,Success
900311,2026-06-22T22:11:41Z,1154,5187,198.51.100.184,Slack,SSO,Success
900284,2026-06-22T22:11:44Z,1142,5173,198.51.100.123,ServiceNow,MFA Push,Success
900351,2026-06-22T22:12:31Z,1176,5243,198.51.100.95,Microsoft 365,SSO,Success
900151,2026-06-22T22:26:50Z,1069,5073,198.51.100.213,Slack,Password,Success
900258,2026-06-22T22:47:02Z,1127,5149,198.51.100.119,Microsoft 365,Password,Success
900089,2026-06-22T22:54:49Z,1045,5055,192.0.2.164,VPN Portal,Passkey,Invalid Password
900157,2026-06-22T22:58:50Z,1072,5077,198.51.100.132,Workday,MFA Push,Success
900411,2026-06-22T23:02:28Z,1201,5266,192.0.2.32,Google Workspace,MFA Push,Success
900410,2026-06-22T23:03:12Z,1201,5256,198.51.100.30,VPN Portal,Password,Success
900418,2026-06-22T23:17:36Z,1206,5251,198.51.100.24,AWS Console,SSO,Success
900084,2026-06-22T23:34:19Z,1045,5055,198.51.100.1,Salesforce,Password,Success
900328,2026-06-22T23:37:37Z,1163,5189,192.0.2.189,ServiceNow,Password,Success
900144,2026-06-22T23:59:32Z,1067,5064,203.0.113.154,Internal Admin Portal,Password,Success
900736,2026-06-23T00:10:23Z,1153,,198.51.100.131,VPN Portal,OAuth,Success
900665,2026-06-23T00:21:41Z,1125,,198.51.100.82,Google Workspace,Password,Success
900613,2026-06-23T00:23:35Z,1105,5106,192.0.2.76,Salesforce,Password,Success
900440,2026-06-23T00:40:45Z,1011,5034,198.51.100.185,Workday,MFA Push,Success
900720,2026-06-23T00:55:46Z,1147,5184,198.51.100.90,Salesforce,Password,Success
900815,2026-06-23T01:21:59Z,1191,5230,203.0.113.168,AWS Console,MFA Push,Success
900607,2026-06-23T01:31:10Z,1101,5112,198.51.100.31,Salesforce,OAuth,Success
900629,2026-06-23T01:36:31Z,1111,,192.0.2.113,Workday,MFA Push,Success
900547,2026-06-23T01:41:21Z,1065,5077,198.51.100.30,Slack,OAuth,Success
900444,2026-06-23T01:46:03Z,1013,5017,192.0.2.115,Slack,MFA Push,Success
900600,2026-06-23T01:46:47Z,1096,5114,198.51.100.53,Internal Admin Portal,MFA Push,Success
900704,2026-06-23T01:58:53Z,1140,5175,203.0.113.199,Google Workspace,Passkey,Success
900456,2026-06-23T02:01:17Z,1018,5016,198.51.100.151,Internal Admin Portal,MFA Push,Success
900588,2026-06-23T02:14:07Z,1083,5100,203.0.113.52,Workday,OAuth,Invalid Password
900794,2026-06-23T02:18:16Z,1184,5227,203.0.113.134,Salesforce,MFA Push,Success
900798,2026-06-23T02:26:30Z,1185,5217,192.0.2.193,VPN Portal,OAuth,Success
900847,2026-06-23T02:31:00Z,1204,5265,203.0.113.78,Google Workspace,MFA Push,Success
900743,2026-06-23T02:32:55Z,1157,5195,203.0.113.76,AWS Console,MFA Push,Success
900619,2026-06-23T02:47:13Z,1107,5134,203.0.113.216,GitHub Enterprise,MFA Push,Success
900498,2026-06-23T02:55:25Z,1042,5047,198.51.100.185,GitHub Enterprise,MFA Push,Success
900750,2026-06-23T03:00:31Z,1160,5183,203.0.113.114,ServiceNow,Password,Invalid Password
900719,2026-06-23T03:14:05Z,1147,5190,203.0.113.12,AWS Console,SSO,Success
900574,2026-06-23T03:19:40Z,1075,5072,192.0.2.187,AWS Console,SSO,Success
900694,2026-06-23T03:37:32Z,1137,5182,198.51.100.33,Slack,SSO,Success
900573,2026-06-23T03:43:38Z,1075,5082,198.51.100.71,VPN Portal,MFA Push,Success
900811,2026-06-23T04:12:32Z,1189,5240,198.51.100.118,AWS Console,Password,Success
900786,2026-06-23T04:17:40Z,1178,5247,203.0.113.117,Microsoft 365,SSO,Invalid Password
900488,2026-06-23T04:29:15Z,1037,5024,198.51.100.225,VPN Portal,OAuth,MFA Timeout
900729,2026-06-23T04:51:43Z,1149,5185,192.0.2.158,GitHub Enterprise,SSO,Success
900868,2026-06-23T05:01:00Z,1212,5262,198.51.100.215,AWS Console,OAuth,Success
900578,2026-06-23T05:04:23Z,1076,5085,198.51.100.249,ServiceNow,OAuth,Success
900698,2026-06-23T05:06:30Z,1139,,198.51.100.124,Slack,MFA Push,Success
900640,2026-06-23T05:10:38Z,1116,5144,192.0.2.95,GitHub Enterprise,OAuth,MFA Denied
900753,2026-06-23T05:12:53Z,1161,5209,203.0.113.97,Microsoft 365,OAuth,Success
900758,2026-06-23T05:15:42Z,1161,5188,198.51.100.181,Google Workspace,OAuth,Success
900846,2026-06-23T05:19:16Z,1204,5256,198.51.100.29,ServiceNow,Password,Success
900433,2026-06-23T05:21:27Z,1008,5015,198.51.100.197,Salesforce,MFA Push,Success
900722,2026-06-23T05:35:18Z,1148,5190,192.0.2.14,Slack,SSO,Success
900501,2026-06-23T05:36:40Z,1045,5091,198.51.100.17,Internal Admin Portal,SSO,MFA Timeout
900441,2026-06-23T05:44:25Z,1012,5014,198.51.100.228,Slack,Passkey,Success
900832,2026-06-23T05:45:01Z,1196,5214,192.0.2.94,Workday,SSO,Success
900431,2026-06-23T05:50:30Z,1005,5011,198.51.100.34,Internal Admin Portal,Password,Success
900534,2026-06-23T05:51:22Z,1062,5070,192.0.2.209,GitHub Enterprise,OAuth,Success
900781,2026-06-23T06:03:08Z,1176,5239,192.0.2.62,AWS Console,Passkey,Success
900718,2026-06-23T06:03:24Z,1146,5167,192.0.2.230,AWS Console,SSO,Success
900548,2026-06-23T06:07:05Z,1065,5090,198.51.100.245,GitHub Enterprise,SSO,Success
900646,2026-06-23T06:16:19Z,1118,5158,192.0.2.4,AWS Console,Passkey,Success
900739,2026-06-23T06:21:15Z,1154,5194,192.0.2.114,GitHub Enterprise,MFA Push,Success
900526,2026-06-23T06:30:05Z,1057,5076,203.0.113.189,AWS Console,MFA Push,Success
900723,2026-06-23T06:31:17Z,1148,5187,198.51.100.186,Slack,Password,Success
900572,2026-06-23T06:32:45Z,1075,5061,203.0.113.164,VPN Portal,MFA Push,Success
900822,2026-06-23T06:39:37Z,1194,5233,198.51.100.143,Internal Admin Portal,MFA Push,Conditional Access Blocked
900787,2026-06-23T06:48:34Z,1178,5213,203.0.113.46,ServiceNow,Password,Success
900761,2026-06-23T07:07:39Z,1163,5187,198.51.100.24,Internal Admin Portal,MFA Push,Invalid Password
900602,2026-06-23T07:11:12Z,1096,5109,198.51.100.176,Workday,Password,Success
900457,2026-06-23T07:20:24Z,1020,5008,192.0.2.40,Salesforce,MFA Push,Success
900844,2026-06-23T07:20:50Z,1201,5255,203.0.113.151,Google Workspace,Password,Success
900693,2026-06-23T07:26:29Z,1137,,192.0.2.158,Slack,Password,Success
900611,2026-06-23T07:27:30Z,1104,5124,203.0.113.236,Internal Admin Portal,SSO,Success
900532,2026-06-23T07:29:43Z,1060,5068,192.0.2.198,Internal Admin Portal,Passkey,Success
900839,2026-06-23T07:30:11Z,1199,5261,192.0.2.58,Microsoft 365,Passkey,Success
900770,2026-06-23T07:36:48Z,1170,5242,192.0.2.83,Workday,MFA Push,Success
900805,2026-06-23T07:37:01Z,1188,5222,203.0.113.154,GitHub Enterprise,MFA Push,Success
900648,2026-06-23T07:39:41Z,1118,5134,203.0.113.45,Internal Admin Portal,MFA Push,Invalid Password
900795,2026-06-23T07:40:43Z,1184,5213,203.0.113.112,Internal Admin Portal,MFA Push,Success
900492,2026-06-23T07:40:58Z,1039,5042,192.0.2.102,Microsoft 365,Password,Success
900833,2026-06-23T07:48:52Z,1198,5218,192.0.2.204,VPN Portal,MFA Push,Success
900654,2026-06-23T07:56:20Z,1121,5147,203.0.113.162,VPN Portal,Password,Success
900670,2026-06-23T07:57:26Z,1126,5154,198.51.100.250,Salesforce,MFA Push,Success
900557,2026-06-23T07:59:03Z,1066,5083,198.51.100.152,VPN Portal,OAuth,Success
900485,2026-06-23T08:00:23Z,1037,,192.0.2.162,ServiceNow,Password,Success
900803,2026-06-23T08:09:43Z,1187,5234,203.0.113.101,Microsoft 365,MFA Push,Success
900793,2026-06-23T08:12:47Z,1183,5219,192.0.2.145,Workday,Password,Success
900685,2026-06-23T08:13:47Z,1133,5175,198.51.100.253,Salesforce,OAuth,Success
900468,2026-06-23T08:17:43Z,1028,5023,203.0.113.57,GitHub Enterprise,Password,Success
900489,2026-06-23T08:20:38Z,1038,5041,203.0.113.76,GitHub Enterprise,OAuth,Success
900735,2026-06-23T08:26:04Z,1152,5192,198.51.100.230,VPN Portal,Password,Success
900505,2026-06-23T08:30:10Z,1046,5072,192.0.2.2,Internal Admin Portal,Password,Success
900801,2026-06-23T08:33:12Z,1186,5247,192.0.2.80,VPN Portal,Password,Success
900644,2026-06-23T08:37:51Z,1118,,203.0.113.98,Workday,SSO,Success
900840,2026-06-23T08:40:58Z,1200,,192.0.2.103,Slack,SSO,Success
900632,2026-06-23T08:41:34Z,1113,5147,198.51.100.197,Salesforce,Password,Success
900531,2026-06-23T08:47:15Z,1060,5055,203.0.113.38,ServiceNow,Passkey,Success
900500,2026-06-23T08:48:49Z,1045,5072,192.0.2.40,ServiceNow,Passkey,Success
900864,2026-06-23T08:49:08Z,1211,5251,192.0.2.78,ServiceNow,SSO,Invalid Password
900745,2026-06-23T08:53:27Z,1157,5198,203.0.113.22,VPN Portal,SSO,Success
900831,2026-06-23T08:55:33Z,1196,5235,203.0.113.31,Salesforce,SSO,MFA Denied
900504,2026-06-23T09:00:10Z,1045,5079,198.51.100.191,AWS Console,Password,Success
900827,2026-06-23T09:05:38Z,1195,5237,198.51.100.176,Microsoft 365,MFA Push,Success
900435,2026-06-23T09:06:52Z,1009,5033,198.51.100.41,Salesforce,Password,Success
900711,2026-06-23T09:08:51Z,1143,5176,203.0.113.77,AWS Console,SSO,Success
900767,2026-06-23T09:12:06Z,1167,5203,198.51.100.144,Internal Admin Portal,MFA Push,Success
900631,2026-06-23T09:15:44Z,1111,5133,198.51.100.219,VPN Portal,SSO,Success
900469,2026-06-23T09:17:31Z,1028,5046,198.51.100.29,Internal Admin Portal,Password,Success
900800,2026-06-23T09:19:02Z,1185,5225,203.0.113.103,Slack,Password,Success
900666,2026-06-23T09:20:31Z,1125,5145,192.0.2.216,Workday,SSO,Success
900621,2026-06-23T09:21:01Z,1108,5138,198.51.100.49,,Password,Success
900731,2026-06-23T09:29:02Z,1149,5198,198.51.100.230,Slack,Password,Success
900449,2026-06-23T09:29:08Z,1015,5033,203.0.113.41,Slack,Password,Success
900612,2026-06-23T09:34:31Z,1104,5112,203.0.113.208,AWS Console,Password,Success
900481,2026-06-23T09:34:49Z,1035,5031,203.0.113.151,Workday,Passkey,Success
900716,2026-06-23T09:35:30Z,1146,5171,198.51.100.111,Microsoft 365,Password,Success
900596,2026-06-23T09:35:49Z,1090,5115,203.0.113.3,GitHub Enterprise,Password,Success
900546,2026-06-23T09:42:07Z,1065,5087,203.0.113.197,Google Workspace,Password,Success
900809,2026-06-23T09:42:25Z,1188,5214,198.51.100.129,Workday,MFA Push,Success
900595,2026-06-23T09:44:08Z,1090,5101,203.0.113.249,GitHub Enterprise,SSO,Success
900727,2026-06-23T09:46:59Z,1149,5184,198.51.100.220,Salesforce,MFA Push,Invalid Password
900459,2026-06-23T09:48:32Z,1023,5008,198.51.100.8,Workday,Password,Success
900443,2026-06-23T09:48:40Z,1013,5002,203.0.113.109,Slack,Passkey,Success
900671,2026-06-23T09:49:46Z,1126,5135,192.0.2.169,Workday,SSO,Success
900627,2026-06-23T09:49:55Z,1111,5160,198.51.100.42,Salesforce,MFA Push,Success
900741,2026-06-23T09:52:08Z,1154,5190,198.51.100.88,AWS Console,Passkey,Success
900830,2026-06-23T09:53:21Z,1196,5221,192.0.2.175,,MFA Push,MFA Denied
900624,2026-06-23T09:54:02Z,1110,5137,192.0.2.227,Google Workspace,Password,Success
900857,2026-06-23T09:55:50Z,1208,5259,192.0.2.83,ServiceNow,SSO,Success
900740,2026-06-23T09:56:26Z,1154,5194,203.0.113.59,Slack,MFA Push,Invalid Password
900828,2026-06-23T09:56:50Z,1195,5246,198.51.100.186,Slack,SSO,Success
900865,2026-06-23T09:56:57Z,1212,5252,192.0.2.98,AWS Console,Password,Success
900509,2026-06-23T09:57:13Z,1048,5079,203.0.113.197,Slack,Password,Success
900684,2026-06-23T10:01:09Z,1133,5170,203.0.113.250,VPN Portal,MFA Push,Success
900628,2026-06-23T10:04:11Z,1111,5147,198.51.100.167,Workday,OAuth,MFA Timeout
900533,2026-06-23T10:05:33Z,1061,5080,203.0.113.169,VPN Portal,SSO,Success
900453,2026-06-23T10:05:51Z,1017,5040,192.0.2.246,AWS Console,MFA Push,Success
900454,2026-06-23T10:05:55Z,1017,5002,203.0.113.32,Internal Admin Portal,Passkey,Success
900427,2026-06-23T10:06:40Z,1002,5028,203.0.113.75,AWS Console,SSO,Success
900752,2026-06-23T10:07:22Z,1160,5206,198.51.100.117,GitHub Enterprise,SSO,Success
900802,2026-06-23T10:09:51Z,1186,5236,192.0.2.78,VPN Portal,MFA Push,Success
900564,2026-06-23T10:10:27Z,1069,5095,198.51.100.169,Microsoft 365,Password,Success
900493,2026-06-23T10:10:59Z,1039,5017,203.0.113.91,Slack,Password,Success
900635,2026-06-23T10:11:05Z,1114,5141,198.51.100.135,AWS Console,Password,Success
